14.894,-0.22515,-0.11615,-0.06733,-0.00332,0.1973,-0.05854,0.1027,0.0211,-0.12455,-0.00402,0.0451,-0.09752,-0.12582,-0.0515,-0.06995,-0.05196,-0.22872,-0.01787,-0.04626,0.0374,-0.03246,-0.07532,-0.11558,-0.13345,-0.05794,-0.01516,0.034,-0.10213,-0.00576,-0.03314,0.081,-0.09163,0.0554,0.1438,-0.04712,0.1495,-0.03353,-0.21214,-0.29071,-0.09126,0.0313,-0.12402,0.0426,-0.07703,-0.07481,0.0778,-0.21472,-0.00568,-0.22449,-0.08042,-0.15454,-0.10372,-0.05332,-0.2133,-0.17737,-0.07953,-0.05335,0.0237,-0.05196,0.0094,-0.04666,-0.0379,0.0172,-0.18264,-0.04929,-0.11765,-0.16421,-0.02036,-0.0067,-0.11,-0.06615,-0.06684,-0.16539,-0.03237,-0.08195,0.0193,-0.0537,-0.15912,-0.11003,-0.04444,-0.12801,-0.08616,-0.04911,-0.11379,-0.0672,-0.11021,-0.06864,-0.1358,-0.10577,-0.07229,-0.11699,-0.10343,-0.04383,-0.12855,-0.30026,-0.07116,-0.12784,0.2958,-0.03705,0.0055,-0.03326,-0.07872,-0.19481,-0.00251,0.1542,-0.10593,-0.12381,-0.17009,-0.0509
15.106,-0.24384,-0.11246,-0.03769,0.0034,0.1864,-0.0407,0.1504,0.0157,-0.122,0.0004,0.0404,-0.11059,-0.11339,-0.01678,-0.05072,-0.07592,-0.22066,0.0123,-0.04429,0.0255,-0.01989,-0.08399,-0.09163,-0.13839,-0.09681,-0.02344,0.0262,-0.11444,-0.02007,-0.04297,0.0824,-0.08604,0.0627,0.1504,-0.03765,0.1798,-0.04296,-0.21527,-0.30051,-0.05024,0.017,-0.11731,0.0546,-0.0458,-0.08084,0.0744,-0.22994,-0.00267,-0.21178,-0.08012,-0.14548,-0.093,-0.04838,-0.23931,-0.21303,-0.0754,-0.06311,0.0263,-0.07378,0.023,-0.04521,-0.05682,-0.01317,-0.16001,-0.0521,-0.11629,-0.17233,-0.01994,-0.00489,-0.11562,-0.09861,-0.07036,-0.18728,-0.02555,-0.07639,-0.01924,-0.04631,-0.16998,-0.09708,-0.04287,-0.10367,-0.11759,-0.06181,-0.14456,-0.05896,-0.12618,-0.06243,-0.13179,-0.14905,-0.11388,-0.1043,-0.10563,-0.08017,-0.13133,-0.31981,-0.0711,-0.12073,0.2864,-0.04135,-0.00181,-0.0737,-0.08093,-0.18843,-0.00924,0.1339,-0.09174,-0.10155,-0.17869,-0.05459
15.319,-0.26095,-0.09929,0.008,-0.0053,0.192,-0.0216,0.1926,0.0219,-0.114,0.0052,0.032,-0.10763,-0.14521,-0.00136,-0.04915,-0.11404,-0.19901,0.03,-0.05069,0.0329,0.0002,-0.08026,-0.08783,-0.14832,-0.1249,-0.03592,0.0272,-0.13133,-0.02448,-0.05243,0.0829,-0.0825,0.0711,0.1563,-0.0314,0.1957,-0.04643,-0.21712,-0.29989,0.0035,-0.0053,-0.12945,0.068,-0.02781,-0.06015,0.0746,-0.24765,0.0043,-0.19642,-0.06273,-0.14076,-0.08355,-0.06673,-0.25603,-0.23149,-0.07194,-0.07453,0.0208,-0.09402,0.0106,-0.04215,-0.07741,-0.06217,-0.12389,-0.05291,-0.10068,-0.18886,-0.03755,-0.00139,-0.09831,-0.12138,-0.06694,-0.19927,-0.04649,-0.08987,-0.05557,-0.07538,-0.20649,-0.07971,-0.04102,-0.08417,-0.12049,-0.05867,-0.16356,-0.07052,-0.13798,-0.05326,-0.13749,-0.18598,-0.13518,-0.09503,-0.11147,-0.0879,-0.09361,-0.31901,-0.07585,-0.09277,0.2846,-0.03836,-0.00863,-0.10793,-0.09362,-0.17899,-0.00575,0.1273,-0.09966,-0.06742,-0.17938,-0.05455
15.532,-0.27066,-0.09152,0.0521,-0.02784,0.2104,-0.00606,0.21,0.0404,-0.11021,0.0054,0.0239,-0.08859,-0.20689,-0.02319,-0.06163,-0.15057,-0.17891,0.0324,-0.06734,0.0514,0.0072,-0.07178,-0.0981,-0.15579,-0.127,-0.04731,0.0363,-0.14588,-0.01562,-0.06245,0.0844,-0.08695,0.0748,0.1624,-0.03217,0.1936,-0.04083,-0.22231,-0.29339,0.0234,-0.02132,-0.14556,0.0806,-0.02985,-0.02898,0.0855,-0.25499,0.0118,-0.189,-0.03545,-0.14294,-0.07584,-0.09228,-0.25349,-0.22336,-0.07426,-0.08572,0.0174,-0.09395,-0.00997,-0.04606,-0.09267,-0.10032,-0.09407,-0.04726,-0.07763,-0.20804,-0.06323,0.006,-0.05923,-0.12528,-0.05802,-0.18543,-0.06408,-0.10977,-0.06314,-0.11533,-0.24578,-0.07801,-0.05367,-0.09155,-0.10028,-0.04474,-0.15755,-0.09782,-0.14152,-0.04793,-0.14043,-0.20387,-0.13062,-0.09833,-0.1244,-0.06041,-0.04291,-0.29647,-0.08011,-0.0595,0.293,-0.02986,-0.01229,-0.1111,-0.10875,-0.17634,-0.00257,0.1345,-0.13064,-0.03597,-0.18136,-0.05417
15.745,-0.27041,-0.09612,0.0774,-0.05282,0.2316,0.0023,0.2048,0.0615,-0.11472,-0.00151,0.0193,-0.07172,-0.25899,-0.06369,-0.07863,-0.17057,-0.17486,0.0359,-0.07402,0.0585,-0.00563,-0.07114,-0.10431,-0.15328,-0.10728,-0.05405,0.0454,-0.15059,0.0011,-0.07577,0.0866,-0.09745,0.0698,0.1682,-0.04071,0.1823,-0.02924,-0.23351,-0.28919,-0.00473,-0.0141,-0.148,0.0901,-0.03932,-0.00021,0.1086,-0.2455,0.0141,-0.19007,-0.01487,-0.15235,-0.07337,-0.10142,-0.23841,-0.19653,-0.09063,-0.09429,0.0223,-0.07157,-0.01723,-0.05475,-0.09426,-0.11035,-0.08171,-0.03315,-0.06514,-0.22157,-0.08353,0.0144,-0.01678,-0.11161,-0.05599,-0.14187,-0.04639,-0.11128,-0.03428,-0.13844,-0.2647,-0.09902,-0.08202,-0.13201,-0.07587,-0.03395,-0.13489,-0.12164,-0.13967,-0.05641,-0.1278,-0.20499,-0.11664,-0.1177,-0.14571,-0.02594,-0.00916,-0.26501,-0.07816,-0.04315,0.3044,-0.02058,-0.0116,-0.08523,-0.11774,-0.18628,-0.00943,0.1478,-0.16557,-0.02195,-0.19139,-0.05651
15.957,-0.2644,-0.10293,0.0786,-0.0692,0.2463,0.0007,0.1962,0.0715,-0.1246,-0.01362,0.0193,-0.07543,-0.26748,-0.08518,-0.09371,-0.16967,-0.19057,0.059,-0.04678,0.0416,-0.02328,-0.08232,-0.08912,-0.14175,-0.08547,-0.05758,0.0438,-0.144,0.0155,-0.0933,0.087,-0.10617,0.0564,0.1719,-0.05474,0.1742,-0.01861,-0.24891,-0.29555,-0.05535,0.019,-0.13374,0.0936,-0.04057,0.0206,0.135,-0.22576,0.0108,-0.19379,-0.01413,-0.16698,-0.07989,-0.0809,-0.22761,-0.16945,-0.11961,-0.09515,0.036,-0.04212,-0.0057,-0.05605,-0.077,-0.09541,-0.08549,-0.01405,-0.07826,-0.22417,-0.088,0.0191,0.007,-0.08976,-0.07175,-0.08621,0.0097,-0.08325,0.0133,-0.13689,-0.25725,-0.13049,-0.1097,-0.18635,-0.06106,-0.0352,-0.11849,-0.12189,-0.13756,-0.08116,-0.1004,-0.19888,-0.11551,-0.14816,-0.17001,-0.02233,-0.00508,-0.24403,-0.07103,-0.05445,0.3058,-0.0163,-0.0088,-0.05661,-0.11649,-0.20667,-0.02491,0.1616,-0.18213,-0.02721,-0.20736,-0.06176
16.17,-0.26178,-0.09364,0.0648,-0.07288,0.2495,-0.00994,0.2013,0.0651,-0.13476,-0.02632,0.0226,-0.09943,-0.23202,-0.06659,-0.10536,-0.15477,-0.21639,0.1024,0.0134,0.0119,-0.02373,-0.09711,-0.05134,-0.13118,-0.07979,-0.06333,0.0255,-0.13341,0.0204,-0.11255,0.0842,-0.10751,0.0388,0.172,-0.07014,0.1752,-0.01455,-0.26304,-0.31556,-0.09132,0.0598,-0.11789,0.0861,-0.03116,0.0297,0.1515,-0.2109,0.007,-0.19644,-0.03356,-0.18175,-0.09437,-0.03879,-0.23296,-0.15689,-0.14637,-0.08331,0.0537,-0.02435,0.0112,-0.04216,-0.04395,-0.06997,-0.0981,0.0012,-0.11532,-0.21637,-0.07445,0.0183,0.0036,-0.07064,-0.10102,-0.04911,0.0734,-0.04155,0.0492,-0.12393,-0.23785,-0.15306,-0.11616,-0.22187,-0.05698,-0.0448,-0.12711,-0.09614,-0.13704,-0.11112,-0.07515,-0.19133,-0.13606,-0.17709,-0.18592,-0.06098,-0.02398,-0.24476,-0.06596,-0.08343,0.2877,-0.02068,-0.00849,-0.05171,-0.10678,-0.22945,-0.03757,0.1759,-0.17538,-0.03947,-0.22011,-0.06844
16.383,-0.27019,-0.0619,0.0512,-0.06638,0.2415,-0.02283,0.2207,0.0491,-0.14335,-0.03602,0.0255,-0.1242,-0.18739,-0.02354,-0.11354,-0.13754,-0.23652,0.1464,0.0722,-0.0056,-0.002,-0.10357,-0.01084,-0.1309,-0.09175,-0.07615,-0.00465,-0.12983,0.0155,-0.12977,0.0786,-0.10448,0.0228,0.1689,-0.08291,0.1826,-0.0177,-0.27111,-0.34359,-0.09679,0.0822,-0.11812,0.0625,-0.02143,0.0226,0.1518,-0.21255,0.0082,-0.19969,-0.06155,-0.19034,-0.10948,0.0005,-0.25216,-0.16057,-0.15406,-0.06075,0.0662,-0.0249,0.0156,-0.02249,-0.0077,-0.04551,-0.11408,0.0035,-0.15699,-0.2038,-0.05043,0.0144,-0.01796,-0.06103,-0.1246,-0.0519,0.1047,-0.01631,0.0534,-0.11672,-0.22872,-0.15817,-0.09494,-0.21683,-0.05953,-0.05172,-0.15993,-0.0646,-0.13621,-0.12808,-0.07107,-0.18105,-0.16727,-0.18925,-0.18399,-0.11407,-0.0513,-0.26225,-0.06893,-0.1083,0.254,-0.03264,-0.01411,-0.07494,-0.09473,-0.24652,-0.03755,0.191,-0.16023,-0.04395,-0.2219,-0.07596
16.596,-0.28961,-0.02496,0.0481,-0.05457,0.2253,-0.02852,0.2392,0.0363,-0.15199,-0.04272,0.0232,-0.12974,-0.17465,0.0067,-0.11792,-0.12682,-0.24042,0.1681,0.0867,0.0036,0.0221,-0.09684,0.0037,-0.13956,-0.10633,-0.09586,-0.03407,-0.13902,0.0059,-0.14321,0.0727,-0.1066,0.013,0.1657,-0.09089,0.1904,-0.02441,-0.27324,-0.36752,-0.08587,0.0738,-0.13448,0.0243,-0.0208,-2e-05,0.14,-0.22966,0.0147,-0.20606,-0.08338,-0.19043,-0.11612,0.0135,-0.27264,-0.17149,-0.13869,-0.03913,0.0627,-0.03423,0.0016,-0.01931,0.0148,-0.02605,-0.13125,-0.00992,-0.17997,-0.19346,-0.02951,0.0118,-0.04132,-0.0626,-0.1247,-0.08967,0.0854,-0.0252,0.0306,-0.11995,-0.24184,-0.15418,-0.0603,-0.17695,-0.06867,-0.0491,-0.19666,-0.05482,-0.13377,-0.12138,-0.09089,-0.16554,-0.18826,-0.17577,-0.1655,-0.13761,-0.07669,-0.28197,-0.07726,-0.11446,0.2222,-0.04678,-0.0251,-0.10773,-0.08777,-0.25497,-0.02693,0.2021,-0.15392,-0.03656,-0.21355,-0.08563
16.809,-0.31224,-0.01357,0.055,-0.04194,0.2046,-0.02217,0.2416,0.0345,-0.16219,-0.04917,0.0132,-0.11486,-0.20667,0.0005,-0.11938,-0.12532,-0.22978,0.1599,0.0435,0.0302,0.0215,-0.08181,-0.02361,-0.14575,-0.10667,-0.11659,-0.05081,-0.15666,-0.00253,-0.15433,0.0678,-0.12119,0.0103,0.1654,-0.0941,0.1959,-0.03025,-0.27466,-0.37679,-0.08359,0.0462,-0.14648,-0.01512,-0.02753,-0.02609,0.1244,-0.25019,0.0235,-0.21335,-0.09045,-0.18662,-0.11068,-0.00628,-0.28274,-0.17954,-0.11199,-0.03254,0.0375,-0.03707,-0.02048,-0.04709,0.0126,-0.01416,-0.14624,-0.03208,-0.17407,-0.18997,-0.02346,0.0133,-0.05771,-0.07465,-0.1026,-0.13514,0.0317,-0.0584,0.0057,-0.12524,-0.26986,-0.15576,-0.03612,-0.12974,-0.08738,-0.04071,-0.2127,-0.07837,-0.13226,-0.0976,-0.11587,-0.14817,-0.1849,-0.14194,-0.143,-0.10889,-0.09733,-0.29432,-0.08072,-0.10574,0.2115,-0.05716,-0.03752,-0.12732,-0.09149,-0.25786,-0.01861,0.202,-0.15773,-0.02597,-0.20392,-0.09882
17.021,-0.32871,-0.04679,0.0639,-0.03281,0.1822,-0.00859,0.227,0.0401,-0.17244,-0.0579,-0.00373,-0.09728,-0.25731,-0.03094,-0.12094,-0.13084,-0.21576,0.1337,-0.02508,0.0514,-0.01109,-0.06686,-0.08144,-0.13999,-0.08893,-0.13079,-0.05285,-0.17242,-0.00688,-0.16579,0.0634,-0.14621,0.0117,0.1695,-0.09366,0.2008,-0.03306,-0.2814,-0.37061,-0.10162,0.0225,-0.13272,-0.03615,-0.03295,-0.03743,0.109,-0.26171,0.0324,-0.21563,-0.08363,-0.18684,-0.09936,-0.04485,-0.27912,-0.1809,-0.089,-0.04597,-0.0018,-0.02719,-0.0358,-0.09538,-0.01194,-0.01693,-0.15165,-0.04956,-0.14844,-0.19298,-0.03398,0.0191,-0.06953,-0.09605,-0.07971,-0.16058,-0.0208,-0.0884,0.0027,-0.12385,-0.29275,-0.16868,-0.03712,-0.10309,-0.11315,-0.03681,-0.19769,-0.12076,-0.13638,-0.07571,-0.12093,-0.13803,-0.15959,-0.10725,-0.13129,-0.0451,-0.11406,-0.30282,-0.07139,-0.09791,0.2276,-0.06175,-0.04755,-0.12576,-0.10671,-0.26008,-0.0247,0.189,-0.15772,-0.02371,-0.20232,-0.11427
17.234,-0.3352,-0.11363,0.0674,-0.03166,0.16,0.0011,0.2098,0.0435,-0.17937,-0.06871,-0.02339,-0.09459,-0.28387,-0.05468,-0.12461,-0.13899,-0.20919,0.1075,-0.06318,0.0529,-0.05419,-0.05685,-0.13825,-0.1262,-0.06434,-0.135,-0.04946,-0.17953,-0.00728,-0.17878,0.0582,-0.17164,0.0117,0.1764,-0.09088,0.2069,-0.03331,-0.29493,-0.35869,-0.13147,0.0156,-0.09434,-0.02619,-0.03332,-0.02608,0.0934,-0.26154,0.0411,-0.2097,-0.07066,-0.19481,-0.09506,-0.07884,-0.26574,-0.17749,-0.07423,-0.07067,-0.03455,-0.01369,-0.03924,-0.13381,-0.04481,-0.04197,-0.14054,-0.05131,-0.12319,-0.19772,-0.051,0.0266,-0.08198,-0.12407,-0.07871,-0.15789,-0.04376,-0.09439,0.025,-0.11729,-0.29448,-0.18548,-0.05878,-0.10617,-0.13516,-0.04505,-0.16363,-0.15421,-0.14759,-0.07176,-0.09704,-0.14241,-0.12839,-0.09429,-0.1369,0.0122,-0.12732,-0.31782,-0.05308,-0.10184,0.258,-0.0638,-0.0546,-0.11241,-0.12805,-0.2635,-0.04516,0.171,-0.14291,-0.03242,-0.21049,-0.12759
17.447,-0.33556,-0.17878,0.064,-0.0415,0.1414,-0.00037,0.2078,0.0391,-0.1814,-0.07894,-0.04079,-0.10648,-0.26301,-0.05085,-0.12762,-0.1455,-0.21261,0.0913,-0.03607,0.0408,-0.07695,-0.05221,-0.16519,-0.11933,-0.04804,-0.13296,-0.05325,-0.18079,-0.00486,-0.19225,0.0519,-0.18791,0.0056,0.1823,-0.08737,0.2124,-0.03249,-0.31074,-0.3531,-0.15687,0.0182,-0.05746,0.0091,-0.03457,-0.0048,0.08,-0.25766,0.0465,-0.19999,-0.0614,-0.20622,-0.10873,-0.09204,-0.24879,-0.17205,-0.06076,-0.09195,-0.03939,-0.01282,-0.0393,-0.13691,-0.07012,-0.08607,-0.11469,-0.03695,-0.114,-0.19828,-0.06008,0.032,-0.09375,-0.15207,-0.10194,-0.14028,-0.03285,-0.07801,0.0529,-0.11523,-0.27569,-0.1952,-0.08329,-0.12736,-0.14318,-0.06542,-0.13601,-0.16214,-0.16146,-0.08669,-0.06009,-0.15955,-0.10916,-0.11206,-0.1555,0.0306,-0.13645,-0.34312,-0.04102,-0.11366,0.2818,-0.06891,-0.06142,-0.10118,-0.14566,-0.26582,-0.0673,0.1594,-0.12001,-0.04374,-0.22181,-0.13426
17.66,-0.33693,-0.20757,0.057,-0.0613,0.1309,-0.00953,0.227,0.0304,-0.18068,-0.08572,-0.05279,-0.11687,-0.20938,-0.03329,-0.12364,-0.14761,-0.22011,0.0833,0.0405,0.032,-0.06797,-0.05304,-0.1569,-0.13036,-0.04686,-0.13327,-0.06922,-0.18499,-0.00104,-0.20451,0.0456,-0.19363,-0.00734,0.1834,-0.08575,0.213,-0.03196,-0.32216,-0.35789,-0.16953,0.0152,-0.05013,0.0483,-0.04447,0.002,0.078,-0.26048,0.0393,-0.19543,-0.06339,-0.21296,-0.14075,-0.0845,-0.23419,-0.16503,-0.042,-0.1017,-0.01146,-0.0332,-0.048,-0.10645,-0.08082,-0.12966,-0.08749,-0.01834,-0.12276,-0.19143,-0.05521,0.0295,-0.09758,-0.17056,-0.1284,-0.12678,-0.00473,-0.05842,0.0612,-0.12445,-0.25274,-0.19574,-0.09468,-0.14827,-0.13849,-0.09199,-0.13447,-0.15227,-0.17165,-0.10765,-0.03754,-0.17936,-0.1104,-0.1474,-0.17817,0.0087,-0.14072,-0.36974,-0.05003,-0.12098,0.2856,-0.08025,-0.07104,-0.09801,-0.15089,-0.26388,-0.07647,0.1593,-0.10759,-0.04714,-0.22779,-0.13398
17.872,-0.3435,-0.18897,0.0503,-0.08528,0.1304,-0.01471,0.2554,0.0255,-0.18123,-0.08842,-0.05879,-0.11344,-0.16221,-0.03555,-0.10926,-0.14523,-0.22376,0.0771,0.1111,0.0352,-0.04529,-0.06153,-0.13233,-0.15404,-0.05641,-0.14305,-0.09052,-0.19725,0.0017,-0.21503,0.0397,-0.19555,-0.0233,0.1776,-0.08921,0.2069,-0.03295,-0.32623,-0.36626,-0.17261,0.0033,-0.07548,0.0693,-0.06078,-0.01777,0.095,-0.273,0.0102,-0.20171,-0.07884,-0.21059,-0.17903,-0.06926,-0.22783,-0.15627,-0.02201,-0.10287,0.0312,-0.06686,-0.06657,-0.07017,-0.0808,-0.14666,-0.07595,-0.01232,-0.13961,-0.17858,-0.04563,0.0135,-0.08936,-0.17238,-0.13307,-0.12627,0.0192,-0.05437,0.0423,-0.14149,-0.2441,-0.19498,-0.09009,-0.15934,-0.13366,-0.11783,-0.15798,-0.14622,-0.17649,-0.12013,-0.04449,-0.19135,-0.12758,-0.17307,-0.19842,-0.02875,-0.13972,-0.38333,-0.08078,-0.11746,0.272,-0.09603,-0.08371,-0.10031,-0.14228,-0.25805,-0.06775,0.1643,-0.11563,-0.04094,-0.22604,-0.1325
18.085,-0.35375,-0.13847,0.0458,-0.10488,0.136,-0.00653,0.2701,0.0283,-0.18535,-0.08916,-0.05963,-0.10307,-0.15326,-0.07527,-0.08891,-0.14106,-0.22044,0.0696,0.1238,0.043,-0.03673,-0.07911,-0.11567,-0.17323,-0.06719,-0.16253,-0.10502,-0.21299,-0.00035,-0.22458,0.0335,-0.20155,-0.03662,0.1664,-0.09949,0.1965,-0.03687,-0.32627,-0.36782,-0.1722,-0.00246,-0.10795,0.0646,-0.06902,-0.04919,0.1244,-0.28812,-0.03685,-0.21658,-0.10266,-0.20146,-0.20572,-0.06097,-0.23462,-0.14767,-0.01239,-0.10266,0.0594,-0.09418,-0.08136,-0.05784,-0.07866,-0.12419,-0.08746,-0.02865,-0.15273,-0.16401,-0.04907,-0.01675,-0.07464,-0.1575,-0.11122,-0.13521,0.027,-0.07045,0.0129,-0.15647,-0.25612,-0.20023,-0.07882,-0.16419,-0.13983,-0.13715,-0.18628,-0.15636,-0.18073,-0.11892,-0.07111,-0.19203,-0.14797,-0.16837,-0.21276,-0.05483,-0.13339,-0.37781,-0.11641,-0.1097,0.2539,-0.11117,-0.09651,-0.10499,-0.12712,-0.2533,-0.04926,0.1642,-0.13288,-0.03471,-0.22194,-0.13862
18.298,-0.36312,-0.08227,0.0436,-0.11225,0.1389,0.0141,0.2542,0.0346,-0.192,-0.09118,-0.05619,-0.10606,-0.18412,-0.13226,-0.07203,-0.13936,-0.21344,0.0614,0.0704,0.0413,-0.05125,-0.10179,-0.11536,-0.17623,-0.07194,-0.18497,-0.10716,-0.22177,-0.00992,-0.2338,0.0251,-0.21386,-0.04408,0.1539,-0.11494,0.1866,-0.04461,-0.32908,-0.35949,-0.16921,0.0149,-0.11718,0.0436,-0.05359,-0.06181,0.1436,-0.29495,-0.07987,-0.23262,-0.12305,-0.19095,-0.20864,-0.06585,-0.25453,-0.14273,-0.02039,-0.10289,0.0543,-0.09849,-0.07514,-0.07645,-0.07953,-0.07525,-0.11262,-0.06128,-0.15705,-0.15152,-0.07439,-0.05183,-0.06421,-0.13317,-0.08375,-0.14702,0.0207,-0.09687,-0.00145,-0.16288,-0.27986,-0.2081,-0.07242,-0.17146,-0.15444,-0.14492,-0.19707,-0.17289,-0.18968,-0.10934,-0.09269,-0.18535,-0.15955,-0.13569,-0.21653,-0.06088,-0.12324,-0.36122,-0.13409,-0.10959,0.2441,-0.1214,-0.106,-0.11323,-0.11638,-0.25514,-0.03481,0.1553,-0.13668,-0.04061,-0.2229,-0.15766
18.511,-0.36865,-0.03969,0.043,-0.10398,0.1328,0.0378,0.2107,0.0363,-0.19855,-0.09655,-0.04961,-0.13424,-0.22995,-0.16349,-0.06516,-0.14311,-0.20852,0.053,-0.00792,0.0262,-0.06976,-0.11962,-0.11999,-0.16882,-0.06811,-0.20217,-0.10385,-0.21755,-0.02548,-0.24221,0.0143,-0.22851,-0.04762,0.1447,-0.13097,0.1799,-0.05508,-0.33936,-0.34939,-0.16062,0.0524,-0.09649,0.0216,-0.01251,-0.04035,0.1307,-0.28827,-0.09059,-0.2437,-0.12613,-0.18225,-0.18983,-0.07969,-0.27952,-0.14323,-0.04135,-0.099,0.0203,-0.07833,-0.04413,-0.10605,-0.08246,-0.03156,-0.13199,-0.09034,-0.15579,-0.14285,-0.10952,-0.07387,-0.06357,-0.1092,-0.07786,-0.15975,0.0105,-0.11914,0.0099,-0.16234,-0.30102,-0.20686,-0.07512,-0.18369,-0.16292,-0.13726,-0.18454,-0.17412,-0.20171,-0.0996,-0.09239,-0.177,-0.15807,-0.09868,-0.20304,-0.05728,-0.11345,-0.34854,-0.12295,-0.1213,0.2473,-0.12645,-0.1114,-0.12596,-0.11678,-0.26413,-0.03333,0.1432,-0.11641,-0.06144,-0.23052,-0.18679
18.723,-0.37133,-0.01825,0.0427,-0.08366,0.1203,0.0552,0.1621,0.0293,-0.20396,-0.10494,-0.04219,-0.17577,-0.26303,-0.14161,-0.06708,-0.15202,-0.20839,0.0435,-0.0549,0.0094,-0.06558,-0.1222,-0.11362,-0.16701,-0.05706,-0.21076,-0.10857,-0.20521,-0.04053,-0.24891,0.0027,-0.24025,-0.05297,0.1411,-0.14297,0.1755,-0.06461,-0.35607,-0.35022,-0.14742,0.0834,-0.06908,0.0067,0.037,-0.00486,0.0856,-0.27292,-0.05766,-0.24858,-0.10402,-0.17585,-0.16423,-0.09283,-0.29647,-0.14672,-0.0636,-0.08757,-0.02101,-0.04749,-0.00455,-0.11817,-0.08403,-0.0206,-0.13113,-0.09485,-0.15547,-0.1388,-0.12757,-0.06659,-0.06791,-0.09271,-0.10104,-0.17371,0.0069,-0.1267,0.0335,-0.16001,-0.31283,-0.18948,-0.08178,-0.19399,-0.15247,-0.11503,-0.16358,-0.14929,-0.20811,-0.09313,-0.07595,-0.16877,-0.14838,-0.08351,-0.17013,-0.0584,-0.10962,-0.34874,-0.09399,-0.13696,0.2606,-0.12977,-0.11543,-0.13696,-0.12675,-0.27384,-0.04317,0.1372,-0.08675,-0.08608,-0.23884,-0.21633
18.936,-0.37448,-0.0187,0.0397,-0.06238,0.1104,0.0623,0.1357,0.0167,-0.20999,-0.11408,-0.03718,-0.2033,-0.27385,-0.08122,-0.07251,-0.16305,-0.21024,0.0343,-0.04429,0.0075,-0.03279,-0.10565,-0.09441,-0.17723,-0.0438,-0.21379,-0.12839,-0.19663,-0.04739,-0.25415,-0.00654,-0.24743,-0.06482,0.1417,-0.14934,0.1719,-0.06881,-0.37371,-0.36785,-0.1388,0.0791,-0.06602,-0.00391,0.0676,0.0033,0.0343,-0.25977,0.0001,-0.24905,-0.0619,-0.17277,-0.14904,-0.09723,-0.29575,-0.14905,-0.07889,-0.07283,-0.04877,-0.02372,0.0192,-0.09912,-0.08281,-0.04558,-0.11149,-0.06842,-0.15943,-0.14082,-0.10923,-0.02898,-0.06832,-0.08589,-0.13325,-0.18375,0.0153,-0.11632,0.0472,-0.15711,-0.31939,-0.16364,-0.08414,-0.1924,-0.1245,-0.08654,-0.15579,-0.11128,-0.20144,-0.08768,-0.06549,-0.15838,-0.13965,-0.09843,-0.12779,-0.06736,-0.11417,-0.35798,-0.07242,-0.14536,0.2773,-0.13556,-0.12198,-0.13454,-0.13954,-0.27479,-0.05482,0.1418,-0.0763,-0.09734,-0.24022,-0.23675
19.149,-0.38047,-0.03937,0.0311,-0.05431,0.1084,0.0606,0.1428,0.0048,-0.21917,-0.1217,-0.03689,-0.19798,-0.27278,-0.02734,-0.07898,-0.17365,-0.20804,0.0305,0.0015,0.0255,0.0063,-0.07568,-0.07776,-0.18554,-0.03682,-0.21678,-0.15634,-0.2002,-0.04298,-0.25945,-0.01203,-0.25215,-0.08259,0.1423,-0.15193,0.1709,-0.06585,-0.38689,-0.39563,-0.14687,0.0348,-0.09829,-0.01717,0.0594,-0.03983,0.0091,-0.25696,0.0448,-0.24669,-0.01831,-0.17588,-0.15159,-0.09053,-0.27864,-0.14915,-0.08673,-0.06343,-0.05617,-0.01661,0.0151,-0.05949,-0.08038,-0.08485,-0.08753,-0.02597,-0.16541,-0.15039,-0.06231,0.0196,-0.06223,-0.08765,-0.14455,-0.17846,0.0332,-0.09243,0.0433,-0.14979,-0.3273,-0.14748,-0.07882,-0.17619,-0.09371,-0.06498,-0.16986,-0.08664,-0.18484,-0.08,-0.07905,-0.14434,-0.1385,-0.12943,-0.09689,-0.07388,-0.12338,-0.36479,-0.07792,-0.1434,0.2897,-0.14562,-0.1329,-0.11283,-0.1499,-0.26187,-0.05839,0.1546,-0.10169,-0.08634,-0.23334,-0.24576
19.362,-0.3889,-0.07385,0.017,-0.06816,0.1092,0.0526,0.1697,-0.00283,-0.23149,-0.12737,-0.04086,-0.16663,-0.27445,-0.017,-0.08843,-0.18382,-0.19814,0.0365,0.0335,0.0516,0.0223,-0.04432,-0.08091,-0.16962,-0.04475,-0.22222,-0.17661,-0.21394,-0.03184,-0.26634,-0.01504,-0.25708,-0.10045,0.1395,-0.15379,0.1764,-0.05859,-0.39434,-0.41911,-0.17607,-0.02394,-0.14788,-0.03543,0.0128,-0.11241,0.0211,-0.26392,0.0482,-0.24215,0.0041,-0.18629,-0.16499,-0.07648,-0.25685,-0.15068,-0.08935,-0.06316,-0.04965,-0.02348,-0.00665,-0.0251,-0.07885,-0.11071,-0.0742,0.0052,-0.16849,-0.16566,-0.01938,0.05,-0.05643,-0.09573,-0.1215,-0.14943,0.0524,-0.06621,0.0369,-0.13542,-0.33493,-0.15455,-0.07092,-0.15404,-0.07639,-0.0601,-0.19402,-0.09254,-0.17133,-0.07085,-0.11424,-0.13035,-0.14483,-0.15398,-0.09616,-0.06606,-0.12982,-0.3611,-0.10839,-0.13792,0.2905,-0.15841,-0.1465,-0.08086,-0.15728,-0.23977,-0.0504,0.1702,-0.15127,-0.06145,-0.22537,-0.2492
